,label,k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11
0,DERECHA,0.0,0.0,0.28125,-0.025,-0.096875,0.28125,0.05,0.525,0.25,0.128125,1.0,0.053125
0,DERECHA,0.0,0.0,0.2875,-0.021875,-0.09375,0.278125,0.05,0.521875,0.240625,0.13125,1.0,0.059375
0,DERECHA,0.0,0.0,0.284375,-0.021875,-0.1,0.275,0.046875,0.51875,0.246875,0.13125,1.0,0.0625
0,DERECHA,0.0,0.0,0.2919254658385093,-0.021739130434782608,-0.09006211180124224,0.2701863354037267,0.049689440993788817,0.515527950310559,0.2360248447204969,0.13043478260869565,1.0,0.06521739130434782
0,DERECHA,0.0,0.0,0.2950310559006211,-0.018633540372670808,-0.09316770186335403,0.2701863354037267,0.046583850931677016,0.5124223602484472,0.2360248447204969,0.12732919254658384,1.0,0.07142857142857142
0,DERECHA,0.0,0.0,0.296875,-0.025,-0.090625,0.26875,0.05,0.515625,0.228125,0.13125,1.0,0.0625
0,DERECHA,0.0,0.0,0.2962962962962963,-0.018518518518518517,-0.09876543209876543,0.2623456790123457,0.037037037037037035,0.5092592592592593,0.23148148148148148,0.12654320987654322,1.0,0.07098765432098765
0,DERECHA,0.0,0.0,0.29846153846153844,-0.015384615384615385,-0.09230769230769231,0.2676923076923077,0.043076923076923075,0.5138461538461538,0.2276923076923077,0.12615384615384614,1.0,0.07384615384615385
0,DERECHA,0.0,0.0,0.2993827160493827,-0.021604938271604937,-0.08950617283950617,0.2654320987654321,0.04938271604938271,0.5123456790123457,0.22839506172839505,0.12037037037037036,1.0,0.05864197530864197
0,DERECHA,0.0,0.0,0.30246913580246915,-0.018518518518518517,-0.08641975308641975,0.2654320987654321,0.046296296296296294,0.5123456790123457,0.2222222222222222,0.12037037037037036,1.0,0.06481481481481481
0,DERECHA,0.0,0.0,0.30340557275541796,-0.018575851393188854,-0.08978328173374613,0.2631578947368421,0.04643962848297214,0.5139318885448917,0.2260061919504644,0.12693498452012383,1.0,0.07120743034055728
0,DERECHA,0.0,0.0,0.29906542056074764,-0.021806853582554516,-0.09034267912772585,0.26479750778816197,0.04672897196261682,0.5171339563862928,0.22118380062305296,0.12461059190031153,1.0,0.06542056074766354
0,PALANCA,0.0,0.0,0.3778409090909091,-0.028409090909090908,0.022727272727272728,0.3039772727272727,0.1590909090909091,0.4971590909090909,0.14772727272727273,0.07102272727272728,1.0,-0.03125
0,PALANCA,0.0,0.0,0.3879310344827586,-0.017241379310344827,0.020114942528735632,0.3017241379310345,0.14655172413793102,0.5057471264367817,0.13218390804597702,0.07183908045977011,1.0,-0.005747126436781609
0,PALANCA,0.0,0.0,0.39655172413793105,-0.020114942528735632,0.031609195402298854,0.3160919540229885,0.16091954022988506,0.514367816091954,0.11781609195402298,0.0603448275862069,1.0,-0.02586206896551724
0,PALANCA,0.0,0.0,0.39886039886039887,-0.011396011396011397,0.03418803418803419,0.3162393162393162,0.15954415954415954,0.5128205128205128,0.1168091168091168,0.05982905982905983,1.0,-0.017094017094017096
0,PALANCA,0.0,0.0,0.4109195402298851,-0.008620689655172414,0.05172413793103448,0.33045977011494254,0.1724137931034483,0.514367816091954,0.09770114942528736,0.034482758620689655,1.0,-0.03735632183908046
0,PALANCA,0.0,0.0,0.41040462427745666,-0.008670520231213872,0.05202312138728324,0.33815028901734107,0.17052023121387283,0.5173410404624278,0.10982658959537572,0.017341040462427744,1.0,-0.049132947976878616
0,PALANCA,0.0,0.0,0.40762463343108507,-0.008797653958944282,0.05571847507331378,0.34017595307917886,0.17888563049853373,0.5131964809384164,0.11436950146627566,0.01466275659824047,1.0,-0.04985337243401759
0,PALANCA,0.0,0.0,0.3988439306358382,-0.008670520231213872,0.057803468208092484,0.3554913294797688,0.18786127167630057,0.5173410404624278,0.12138728323699421,-0.005780346820809248,1.0,-0.0838150289017341
0,PALANCA,0.0,0.0,0.39420289855072466,-0.017391304347826087,0.06376811594202898,0.3565217391304348,0.2028985507246377,0.5217391304347826,0.12753623188405797,0.008695652173913044,1.0,-0.09565217391304348
0,PALANCA,0.0,0.0,0.40524781341107874,-0.026239067055393587,0.07580174927113703,0.3498542274052478,0.21282798833819241,0.5189504373177842,0.119533527696793,0.02040816326530612,1.0,-0.09329446064139942
0,PALANCA,0.0,0.0,0.4057971014492754,-0.02318840579710145,0.07536231884057971,0.3536231884057971,0.21159420289855072,0.518840579710145,0.11594202898550725,0.017391304347826087,1.0,-0.09565217391304348
0,PALANCA,0.0,0.0,0.40816326530612246,-0.026239067055393587,0.08163265306122448,0.35276967930029157,0.21574344023323616,0.5160349854227405,0.11078717201166181,0.02040816326530612,1.0,-0.09620991253644315
0,PALANCA,0.0,0.0,0.40869565217391307,-0.034782608695652174,0.08115942028985507,0.34492753623188405,0.21739130434782608,0.5101449275362319,0.11014492753623188,0.017391304347826087,1.0,-0.10434782608695652
0,PALANCA,0.0,0.0,0.4114285714285714,-0.022857142857142857,0.07714285714285714,0.3485714285714286,0.2057142857142857,0.5114285714285715,0.11142857142857143,0.017142857142857144,1.0,-0.08571428571428572
0,PALANCA,0.0,0.0,0.4085714285714286,-0.017142857142857144,0.07142857142857142,0.3485714285714286,0.19714285714285715,0.5142857142857142,0.10857142857142857,0.017142857142857144,1.0,-0.07142857142857142
0,PALANCA,0.0,0.0,0.40634005763688763,-0.01729106628242075,0.069164265129683,0.35446685878962536,0.19596541786743515,0.521613832853026,0.10951008645533142,0.01729106628242075,1.0,-0.07492795389048991
0,PALANCA,0.0,0.0,0.4046920821114369,-0.011730205278592375,0.06744868035190615,0.35777126099706746,0.1935483870967742,0.530791788856305,0.10850439882697947,0.026392961876832845,1.0,-0.05865102639296188
0,PALANCA,0.0,0.0,0.4127906976744186,-0.00872093023255814,0.06976744186046512,0.35755813953488375,0.19186046511627908,0.5319767441860465,0.10174418604651163,0.01744186046511628,1.0,-0.05232558139534884
0,PALANCA,0.0,0.0,0.40988372093023256,-0.00872093023255814,0.06686046511627906,0.36046511627906974,0.19186046511627908,0.5348837209302325,0.10174418604651163,0.020348837209302327,1.0,-0.055232558139534885
0,PALANCA,0.0,0.0,0.40988372093023256,-0.011627906976744186,0.06976744186046512,0.36046511627906974,0.19476744186046513,0.5348837209302325,0.10174418604651163,0.01744186046511628,1.0,-0.055232558139534885
0,PALANCA,0.0,0.0,0.4144927536231884,-0.005797101449275362,0.07246376811594203,0.36231884057971014,0.19420289855072465,0.5333333333333333,0.09855072463768116,0.02318840579710145,1.0,-0.043478260869565216
0,PALANCA,0.0,0.0,0.4166666666666667,-0.0028735632183908046,0.07471264367816093,0.3649425287356322,0.19827586206896552,0.5344827586206896,0.09482758620689655,0.014367816091954023,1.0,-0.05172413793103448
0,PALANCA,0.0,0.0,0.4166666666666667,-0.005747126436781609,0.07758620689655173,0.3620689655172414,0.20114942528735633,0.5316091954022989,0.09482758620689655,0.011494252873563218,1.0,-0.0603448275862069
0,PALANCA,0.0,0.0,0.41569767441860467,-0.014534883720930232,0.08139534883720931,0.3546511627906977,0.2063953488372093,0.5290697674418605,0.09302325581395349,0.020348837209302327,1.0,-0.05813953488372093
0,PALANCA,0.0,0.0,0.41714285714285715,-0.014285714285714285,0.07714285714285714,0.3485714285714286,0.2057142857142857,0.5228571428571429,0.09428571428571429,0.025714285714285714,1.0,-0.06
0,PALANCA,0.0,0.0,0.41595441595441596,-0.014245014245014245,0.07692307692307693,0.34472934472934474,0.2022792022792023,0.5213675213675214,0.09971509971509972,0.022792022792022793,1.0,-0.05982905982905983
0,PALANCA,0.0,0.0,0.4119318181818182,-0.014204545454545454,0.07102272727272728,0.3465909090909091,0.19886363636363635,0.5198863636363636,0.09943181818181818,0.019886363636363636,1.0,-0.05965909090909091
0,PALANCA,0.0,0.0,0.41786743515850144,-0.011527377521613832,0.07780979827089338,0.3515850144092219,0.20461095100864554,0.5273775216138329,0.09510086455331412,0.023054755043227664,1.0,-0.04899135446685879
0,PALANCA,0.0,0.0,0.414985590778098,-0.011527377521613832,0.08069164265129683,0.3573487031700288,0.207492795389049,0.5302593659942363,0.09510086455331412,0.020172910662824207,1.0,-0.05763688760806916
0,PALANCA,0.0,0.0,0.4144927536231884,-0.008695652173913044,0.0782608695652174,0.36231884057971014,0.20869565217391303,0.5333333333333333,0.09565217391304348,0.017391304347826087,1.0,-0.06086956521739131
0,PALANCA,0.0,0.0,0.41228070175438597,-0.008771929824561403,0.07602339181286549,0.36257309941520466,0.2046783625730994,0.5380116959064327,0.0935672514619883,0.02046783625730994,1.0,-0.05555555555555555
0,PALANCA,0.0,0.0,0.4127906976744186,-0.00872093023255814,0.07848837209302326,0.3633720930232558,0.2063953488372093,0.5348837209302325,0.09593023255813954,0.020348837209302327,1.0,-0.05813953488372093
0,PALANCA,0.0,0.0,0.41379310344827586,-0.008620689655172414,0.07758620689655173,0.3563218390804598,0.20402298850574713,0.5287356321839081,0.09770114942528736,0.022988505747126436,1.0,-0.05172413793103448
0,PALANCA,0.0,0.0,0.41714285714285715,-0.008571428571428572,0.08,0.35714285714285715,0.20285714285714285,0.5285714285714286,0.09142857142857143,0.022857142857142857,1.0,-0.05142857142857143
0,PALANCA,0.0,0.0,0.4188034188034188,-0.008547008547008548,0.07692307692307693,0.3561253561253561,0.19943019943019943,0.5270655270655271,0.09116809116809117,0.017094017094017096,1.0,-0.05413105413105413
0,PALANCA,0.0,0.0,0.42120343839541546,0.0028653295128939827,0.07449856733524356,0.3638968481375358,0.19484240687679083,0.5358166189111748,0.08595988538681948,0.02005730659025788,1.0,-0.03151862464183381
0,PALANCA,0.0,0.0,0.42,0.0,0.07714285714285714,0.3628571428571429,0.19714285714285715,0.5342857142857143,0.08857142857142856,0.014285714285714285,1.0,-0.04285714285714286
0,PALANCA,0.0,0.0,0.42165242165242167,-0.002849002849002849,0.07977207977207977,0.36182336182336183,0.19943019943019943,0.5327635327635327,0.08831908831908832,0.014245014245014245,1.0,-0.042735042735042736
0,PALANCA,0.0,0.0,0.42492917847025496,-0.0028328611898017,0.07932011331444759,0.3597733711048159,0.19830028328611898,0.5325779036827195,0.0906515580736544,0.0169971671388102,1.0,-0.042492917847025496
0,PALANCA,0.0,0.0,0.42450142450142453,0.0,0.07977207977207977,0.36182336182336183,0.19943019943019943,0.5384615384615384,0.08831908831908832,0.019943019943019943,1.0,-0.039886039886039885
0,PALANCA,0.0,0.0,0.42450142450142453,0.0,0.08262108262108261,0.36182336182336183,0.2022792022792023,0.5384615384615384,0.08547008547008547,0.022792022792022793,1.0,-0.037037037037037035
0,PALANCA,0.0,0.0,0.4228571428571429,-0.002857142857142857,0.08285714285714285,0.36,0.20285714285714285,0.5371428571428571,0.08857142857142856,0.025714285714285714,1.0,-0.04
0,PALANCA,0.0,0.0,0.4207492795389049,-0.008645533141210375,0.08069164265129683,0.3573487031700288,0.20461095100864554,0.5360230547550432,0.08645533141210375,0.03170028818443804,1.0,-0.040345821325648415
0,PALANCA,0.0,0.0,0.42196531791907516,-0.008670520231213872,0.0838150289017341,0.3583815028901734,0.20809248554913296,0.5346820809248555,0.08670520231213873,0.031791907514450865,1.0,-0.04046242774566474
0,PALANCA,0.0,0.0,0.4161849710982659,-0.011560693641618497,0.08092485549132948,0.35260115606936415,0.20520231213872833,0.5289017341040463,0.09248554913294797,0.031791907514450865,1.0,-0.046242774566473986
0,PALANCA,0.0,0.0,0.41569767441860467,-0.011627906976744186,0.08139534883720931,0.35755813953488375,0.2063953488372093,0.5319767441860465,0.09011627906976744,0.03197674418604651,1.0,-0.046511627906976744
0,PALANCA,0.0,0.0,0.41714285714285715,-0.011428571428571429,0.08,0.3514285714285714,0.2057142857142857,0.5285714285714286,0.09428571428571429,0.025714285714285714,1.0,-0.05142857142857143
0,PALANCA,0.0,0.0,0.4186046511627907,-0.00872093023255814,0.0755813953488372,0.3546511627906977,0.2005813953488372,0.5377906976744186,0.0872093023255814,0.02616279069767442,1.0,-0.04941860465116279
0,PALANCA,0.0,0.0,0.4186046511627907,-0.014534883720930232,0.07267441860465117,0.35174418604651164,0.19476744186046513,0.5377906976744186,0.08430232558139535,0.03488372093023256,1.0,-0.0436046511627907
0,PALANCA,0.0,0.0,0.4252199413489736,-0.011730205278592375,0.07624633431085044,0.3460410557184751,0.1935483870967742,0.533724340175953,0.07917888563049853,0.03225806451612903,1.0,-0.03225806451612903
0,PALANCA,0.0,0.0,0.42151162790697677,-0.00872093023255814,0.06976744186046512,0.3546511627906977,0.19186046511627908,0.5377906976744186,0.08139534883720931,0.029069767441860465,1.0,-0.03488372093023256
0,PALANCA,0.0,0.0,0.4264705882352941,-0.0058823529411764705,0.07647058823529412,0.3588235294117647,0.19411764705882353,0.5441176470588235,0.07058823529411765,0.03823529411764706,1.0,-0.023529411764705882
0,PALANCA,0.0,0.0,0.4281524926686217,-0.011730205278592375,0.07917888563049853,0.3519061583577713,0.19648093841642228,0.533724340175953,0.07038123167155426,0.03225806451612903,1.0,-0.03812316715542522
0,PALANCA,0.0,0.0,0.42433234421364985,-0.017804154302670624,0.0712166172106825,0.3560830860534125,0.18991097922848665,0.5370919881305638,0.0712166172106825,0.03560830860534125,1.0,-0.04154302670623145
0,PALANCA,0.0,0.0,0.4289940828402367,-0.01775147928994083,0.07692307692307693,0.35798816568047337,0.19822485207100593,0.5384615384615384,0.07100591715976332,0.03550295857988166,1.0,-0.047337278106508875
0,PALANCA,0.0,0.0,0.43452380952380953,-0.020833333333333332,0.08630952380952381,0.3541666666666667,0.20238095238095238,0.5357142857142857,0.0625,0.03869047619047619,1.0,-0.044642857142857144
0,PALANCA,0.0,0.0,0.4307228915662651,-0.02108433734939759,0.08433734939759036,0.35843373493975905,0.19879518072289157,0.536144578313253,0.0572289156626506,0.02710843373493976,1.0,-0.05421686746987952
0,PALANCA,0.0,0.0,0.43558282208588955,-0.018404907975460124,0.07668711656441718,0.3588957055214724,0.18711656441717792,0.5460122699386503,0.05214723926380368,0.03680981595092025,1.0,-0.03987730061349693
0,PALANCA,0.0,0.0,0.4369230769230769,-0.015384615384615385,0.07692307692307693,0.3569230769230769,0.18153846153846154,0.5446153846153846,0.046153846153846156,0.036923076923076927,1.0,-0.027692307692307693
0,PALANCA,0.0,0.0,0.43558282208588955,-0.018404907975460124,0.0736196319018405,0.34662576687116564,0.17791411042944785,0.5368098159509203,0.05214723926380368,0.03680981595092025,1.0,-0.03067484662576687
0,PALANCA,0.0,0.0,0.4260355029585799,-0.026627218934911243,0.07692307692307693,0.33136094674556216,0.1952662721893491,0.5118343195266272,0.07100591715976332,0.04142011834319527,1.0,-0.04437869822485207
0,PALANCA,0.0,0.0,0.4230769230769231,-0.020710059171597635,0.07396449704142012,0.33727810650887574,0.19230769230769232,0.514792899408284,0.07100591715976332,0.03254437869822485,1.0,-0.04437869822485207
0,PALANCA,0.0,0.0,0.42857142857142855,-0.017857142857142856,0.06845238095238096,0.3392857142857143,0.17857142857142858,0.5208333333333334,0.05952380952380952,0.03273809523809524,1.0,-0.03571428571428571
0,PALANCA,0.0,0.0,0.4310850439882698,-0.020527859237536656,0.07624633431085044,0.33724340175953077,0.1906158357771261,0.5161290322580645,0.06158357771260997,0.03225806451612903,1.0,-0.03812316715542522
0,PALANCA,0.0,0.0,0.4298245614035088,-0.017543859649122806,0.07602339181286549,0.3362573099415205,0.19005847953216373,0.5175438596491229,0.06140350877192982,0.038011695906432746,1.0,-0.03216374269005848
0,PALANCA,0.0,0.0,0.4340175953079179,-0.017595307917888565,0.07917888563049853,0.34017595307917886,0.1906158357771261,0.5219941348973607,0.05865102639296188,0.03519061583577713,1.0,-0.03225806451612903
0,PALANCA,0.0,0.0,0.4327485380116959,-0.014619883040935672,0.07602339181286549,0.3391812865497076,0.1871345029239766,0.52046783625731,0.06432748538011696,0.03216374269005848,1.0,-0.029239766081871343
0,PALANCA,0.0,0.0,0.43952802359882004,-0.017699115044247787,0.0855457227138643,0.3392330383480826,0.19174041297935104,0.5221238938053098,0.05309734513274336,0.04424778761061947,1.0,-0.02359882005899705
0,PALANCA,0.0,0.0,0.4365781710914454,-0.02064896755162242,0.08259587020648967,0.3480825958702065,0.1976401179941003,0.5309734513274337,0.05604719764011799,0.04424778761061947,1.0,-0.035398230088495575
0,PALANCA,0.0,0.0,0.436950146627566,-0.020527859237536656,0.08504398826979472,0.3489736070381232,0.19648093841642228,0.530791788856305,0.05865102639296188,0.03519061583577713,1.0,-0.04105571847507331
0,PALANCA,0.0,0.0,0.4388059701492537,-0.014925373134328358,0.07761194029850746,0.35522388059701493,0.18208955223880596,0.5432835820895522,0.04776119402985075,0.03283582089552239,1.0,-0.03582089552238806
0,PALANCA,0.0,0.0,0.4444444444444444,-0.018018018018018018,0.08108108108108109,0.35135135135135137,0.1831831831831832,0.5375375375375375,0.042042042042042045,0.03303303303303303,1.0,-0.02702702702702703
0,PALANCA,0.0,0.0,0.44108761329305135,-0.015105740181268883,0.0755287009063444,0.3504531722054381,0.17522658610271905,0.5377643504531722,0.045317220543806644,0.030211480362537766,1.0,-0.027190332326283987
0,PALANCA,0.0,0.0,0.4471299093655589,-0.006042296072507553,0.0755287009063444,0.35347432024169184,0.17220543806646527,0.540785498489426,0.03927492447129909,0.02416918429003021,1.0,-0.012084592145015106
0,PALANCA,0.0,0.0,0.44345238095238093,-0.005952380952380952,0.07142857142857142,0.35119047619047616,0.16964285714285715,0.5327380952380952,0.050595238095238096,0.020833333333333332,1.0,-0.017857142857142856
0,PALANCA,0.0,0.0,0.44477611940298506,-0.0029850746268656717,0.06865671641791045,0.3522388059701492,0.16417910447761194,0.5432835820895522,0.041791044776119404,0.026865671641791045,1.0,-0.0029850746268656717
0,PALANCA,0.0,0.0,0.44047619047619047,-0.002976190476190476,0.06845238095238096,0.3541666666666667,0.16666666666666666,0.5446428571428571,0.044642857142857144,0.02976190476190476,1.0,-0.008928571428571428
0,PALANCA,0.0,0.0,0.43478260869565216,-0.008695652173913044,0.07246376811594203,0.34492753623188405,0.17681159420289855,0.527536231884058,0.057971014492753624,0.03188405797101449,1.0,-0.014492753623188406
0,PALANCA,0.0,0.0,0.4437869822485207,-0.0029585798816568047,0.07100591715976332,0.34911242603550297,0.16272189349112426,0.5414201183431953,0.038461538461538464,0.026627218934911243,1.0,-0.0029585798816568047
0,PALANCA,0.0,0.0,0.44776119402985076,-0.0029850746268656717,0.07164179104477612,0.3492537313432836,0.16417910447761194,0.5432835820895522,0.029850746268656716,0.03283582089552239,1.0,0.0029850746268656717
0,PALANCA,0.0,0.0,0.44510385756676557,-0.005934718100890208,0.0771513353115727,0.34718100890207715,0.16913946587537093,0.5370919881305638,0.032640949554896145,0.02967359050445104,1.0,-0.008902077151335312
0,PALANCA,0.0,0.0,0.4378698224852071,-0.008875739644970414,0.06804733727810651,0.34615384615384615,0.16568047337278108,0.5384615384615384,0.04437869822485207,0.026627218934911243,1.0,-0.01775147928994083
0,PALANCA,0.0,0.0,0.4378698224852071,-0.005917159763313609,0.0621301775147929,0.34615384615384615,0.15976331360946747,0.5355029585798816,0.047337278106508875,0.029585798816568046,1.0,-0.005917159763313609
0,PALANCA,0.0,0.0,0.4378698224852071,-0.005917159763313609,0.0650887573964497,0.3431952662721893,0.15976331360946747,0.5295857988165681,0.05325443786982249,0.03254437869822485,1.0,-0.008875739644970414
0,PALANCA,0.0,0.0,0.44144144144144143,-0.009009009009009009,0.06906906906906907,0.34234234234234234,0.16216216216216217,0.5345345345345346,0.042042042042042045,0.03903903903903904,1.0,0.0
0,PALANCA,0.0,0.0,0.44144144144144143,-0.012012012012012012,0.07207207207207207,0.34234234234234234,0.16816816816816818,0.5345345345345346,0.04504504504504504,0.036036036036036036,1.0,-0.012012012012012012
0,PALANCA,0.0,0.0,0.4397590361445783,-0.015060240963855422,0.07228915662650602,0.3433734939759036,0.1686746987951807,0.536144578313253,0.045180722891566265,0.03614457831325301,1.0,-0.018072289156626505
0,PALANCA,0.0,0.0,0.4427710843373494,-0.015060240963855422,0.07228915662650602,0.3463855421686747,0.1716867469879518,0.5391566265060241,0.045180722891566265,0.03313253012048193,1.0,-0.02108433734939759
0,PALANCA,0.0,0.0,0.44144144144144143,-0.015015015015015015,0.07207207207207207,0.34534534534534533,0.17117117117117117,0.5375375375375375,0.04504504504504504,0.03303303303303303,1.0,-0.021021021021021023
0,PALANCA,0.0,0.0,0.4367469879518072,-0.015060240963855422,0.06927710843373494,0.3433734939759036,0.1686746987951807,0.536144578313253,0.045180722891566265,0.03313253012048193,1.0,-0.02108433734939759
0,PALANCA,0.0,0.0,0.43843843843843844,-0.009009009009009009,0.06906906906906907,0.34534534534534533,0.16516516516516516,0.5375375375375375,0.04804804804804805,0.03003003003003003,1.0,-0.015015015015015015
0,PALANCA,0.0,0.0,0.437125748502994,-0.008982035928143712,0.0658682634730539,0.344311377245509,0.16167664670658682,0.5329341317365269,0.04491017964071856,0.029940119760479042,1.0,-0.011976047904191617
0,PALANCA,0.0,0.0,0.43582089552238806,-0.011940298507462687,0.06567164179104477,0.34328358208955223,0.16417910447761194,0.5343283582089552,0.050746268656716415,0.03283582089552239,1.0,-0.020895522388059702
0,PALANCA,0.0,0.0,0.43582089552238806,-0.011940298507462687,0.0626865671641791,0.3402985074626866,0.16119402985074627,0.5343283582089552,0.050746268656716415,0.026865671641791045,1.0,-0.01791044776119403
0,PALANCA,0.0,0.0,0.4431137724550898,-0.008982035928143712,0.0718562874251497,0.3473053892215569,0.16467065868263472,0.5359281437125748,0.04491017964071856,0.023952095808383235,1.0,-0.014970059880239521
0,PALANCA,0.0,0.0,0.44011976047904194,-0.008982035928143712,0.0718562874251497,0.3473053892215569,0.16467065868263472,0.5359281437125748,0.04790419161676647,0.020958083832335328,1.0,-0.020958083832335328
0,PALANCA,0.0,0.0,0.4417910447761194,0.0,0.06865671641791045,0.3492537313432836,0.1582089552238806,0.5373134328358209,0.04477611940298507,0.023880597014925373,1.0,0.0
0,PALANCA,0.0,0.0,0.437125748502994,0.0,0.0658682634730539,0.3502994011976048,0.15868263473053892,0.5359281437125748,0.04790419161676647,0.02694610778443114,1.0,0.0
0,PALANCA,0.0,0.0,0.43843843843843844,-0.006006006006006006,0.06606606606606606,0.34534534534534533,0.15915915915915915,0.5345345345345346,0.04504504504504504,0.03003003003003003,1.0,-0.003003003003003003
0,PALANCA,0.0,0.0,0.43843843843843844,-0.006006006006006006,0.06606606606606606,0.34534534534534533,0.16216216216216217,0.5345345345345346,0.04804804804804805,0.02702702702702703,1.0,-0.006006006006006006
0,PALANCA,0.0,0.0,0.43843843843843844,-0.009009009009009009,0.06906906906906907,0.34234234234234234,0.16516516516516516,0.5315315315315315,0.04804804804804805,0.03003003003003003,1.0,-0.012012012012012012
0,PALANCA,0.0,0.0,0.43843843843843844,-0.009009009009009009,0.06906906906906907,0.34234234234234234,0.16516516516516516,0.5345345345345346,0.05105105105105105,0.03303303303303303,1.0,-0.009009009009009009
0,PALANCA,0.0,0.0,0.437125748502994,-0.011976047904191617,0.0688622754491018,0.3413173652694611,0.16766467065868262,0.5329341317365269,0.04790419161676647,0.03293413173652695,1.0,-0.017964071856287425
0,PALANCA,0.0,0.0,0.43283582089552236,-0.011940298507462687,0.06865671641791045,0.34328358208955223,0.1701492537313433,0.5313432835820896,0.056716417910447764,0.03283582089552239,1.0,-0.020895522388059702
0,PALANCA,0.0,0.0,0.4289940828402367,-0.014792899408284023,0.0650887573964497,0.34615384615384615,0.17159763313609466,0.5266272189349113,0.0650887573964497,0.038461538461538464,1.0,-0.01775147928994083
0,PALANCA,0.0,0.0,0.43243243243243246,-0.015015015015015015,0.07207207207207207,0.3333333333333333,0.17117117117117117,0.5285285285285285,0.05105105105105105,0.03903903903903904,1.0,-0.015015015015015015
0,PALANCA,0.0,0.0,0.4341317365269461,-0.014970059880239521,0.0748502994011976,0.3323353293413174,0.17365269461077845,0.5269461077844312,0.05089820359281437,0.04491017964071856,1.0,-0.008982035928143712
0,PALANCA,0.0,0.0,0.4341317365269461,-0.017964071856287425,0.07784431137724551,0.3323353293413174,0.17964071856287425,0.5269461077844312,0.05089820359281437,0.04491017964071856,1.0,-0.011976047904191617
0,PALANCA,0.0,0.0,0.437125748502994,-0.011976047904191617,0.07784431137724551,0.3323353293413174,0.17664670658682635,0.5269461077844312,0.05089820359281437,0.04790419161676647,1.0,0.0029940119760479044
0,PALANCA,0.0,0.0,0.43843843843843844,-0.009009009009009009,0.07807807807807808,0.3333333333333333,0.17717717717717718,0.5255255255255256,0.05105105105105105,0.05105105105105105,1.0,0.009009009009009009
0,PALANCA,0.0,0.0,0.43452380952380953,-0.005952380952380952,0.07142857142857142,0.34523809523809523,0.17261904761904762,0.5267857142857143,0.0625,0.047619047619047616,1.0,0.011904761904761904
0,PALANCA,0.0,0.0,0.43582089552238806,-0.005970149253731343,0.07164179104477612,0.3492537313432836,0.1761194029850746,0.5283582089552239,0.06567164179104477,0.041791044776119404,1.0,0.005970149253731343
0,PALANCA,0.0,0.0,0.4375,-0.005952380952380952,0.06845238095238096,0.34523809523809523,0.16964285714285715,0.5297619047619048,0.06547619047619048,0.041666666666666664,1.0,0.011904761904761904
0,PALANCA,0.0,0.0,0.4408284023668639,-0.0029585798816568047,0.07396449704142012,0.34615384615384615,0.17159763313609466,0.5266272189349113,0.05621301775147929,0.038461538461538464,1.0,0.014792899408284023
0,PALANCA,0.0,0.0,0.4375,-0.002976190476190476,0.07142857142857142,0.34523809523809523,0.17261904761904762,0.5297619047619048,0.05357142857142857,0.044642857142857144,1.0,0.020833333333333332
0,PALANCA,0.0,0.0,0.4421364985163205,0.002967359050445104,0.07418397626112759,0.34718100890207715,0.17210682492581603,0.5311572700296736,0.050445103857566766,0.04451038575667656,1.0,0.026706231454005934
0,PALANCA,0.0,0.0,0.44047619047619047,0.002976190476190476,0.0744047619047619,0.34523809523809523,0.17261904761904762,0.5327380952380952,0.047619047619047616,0.044642857142857144,1.0,0.026785714285714284
0,PALANCA,0.0,0.0,0.44345238095238093,0.0,0.07738095238095238,0.3482142857142857,0.17559523809523808,0.5327380952380952,0.047619047619047616,0.041666666666666664,1.0,0.023809523809523808
0,PALANCA,0.0,0.0,0.44345238095238093,0.005952380952380952,0.07738095238095238,0.35119047619047616,0.17261904761904762,0.5357142857142857,0.044642857142857144,0.044642857142857144,1.0,0.02976190476190476
0,PALANCA,0.0,0.0,0.44047619047619047,0.0,0.07738095238095238,0.35119047619047616,0.17559523809523808,0.5357142857142857,0.044642857142857144,0.041666666666666664,1.0,0.017857142857142856
0,PALANCA,0.0,0.0,0.4408284023668639,0.0,0.07100591715976332,0.34911242603550297,0.16568047337278108,0.5295857988165681,0.05029585798816568,0.038461538461538464,1.0,0.020710059171597635
0,PALANCA,0.0,0.0,0.43952802359882004,0.0,0.07374631268436578,0.3480825958702065,0.1710914454277286,0.5309734513274337,0.05014749262536873,0.04129793510324484,1.0,0.017699115044247787
0,PALANCA,0.0,0.0,0.4408284023668639,-0.0029585798816568047,0.07396449704142012,0.3520710059171598,0.17455621301775148,0.5325443786982249,0.05325443786982249,0.04437869822485207,1.0,0.014792899408284023
0,PALANCA,0.0,0.0,0.4408284023668639,-0.008875739644970414,0.07396449704142012,0.34615384615384615,0.17455621301775148,0.5266272189349113,0.05325443786982249,0.04437869822485207,1.0,0.011834319526627219
0,PALANCA,0.0,0.0,0.4421364985163205,-0.005934718100890208,0.0771513353115727,0.35014836795252224,0.17507418397626112,0.5311572700296736,0.05341246290801187,0.04451038575667656,1.0,0.011869436201780416
0,PALANCA,0.0,0.0,0.44345238095238093,-0.005952380952380952,0.07738095238095238,0.3482142857142857,0.17261904761904762,0.5297619047619048,0.047619047619047616,0.041666666666666664,1.0,0.01488095238095238
